"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.24324,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.01985,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.488,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.5728,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.6204,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.6825,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.7706,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.7735,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.6774,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.5216,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.3918,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3505,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.3199,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.3488,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.4181,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.5137,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.6196,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6629,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.6341,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.5641,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.5123,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.4722,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.3405,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.184,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1035,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0825,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0061,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.9282,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.9018,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.9538,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.0292,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.1247,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2122,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3293,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.4292,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.5109,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.5597,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5279,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4292,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3298,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3646,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4875,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6422,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.7828,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.8836,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.963,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.0645,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1572,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1775,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1632,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.171,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1474,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.0435,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.901,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7707,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.6703,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6325,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.7024,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.7706,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.7694,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.7081,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6122,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5642,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.5533,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.5227,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4223,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.2593,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0756,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.967,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9175,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9494,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9666,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.0318,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.999,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8809,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5312,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.78426,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.00987,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.83287,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.12024,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.4663,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.72707,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.77695,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.6178,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.37004,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.18537,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.06302,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.26047,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.69669,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1656,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6807,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.0673,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.1876,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.1906,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.2279,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1418,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.9217,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.7078,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5182,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.0721,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.30887,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1744,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2038,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.172,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0574,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8846,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8387,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8146,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8582,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.826,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6299,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3914,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2419,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2425,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.29,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.329,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.3958,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.3206,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0718,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.0284,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.1646,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3823,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.5722,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5637,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.3149,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.0124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.83362,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.85373,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.90533,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.8776,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.90791,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0447,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.1563,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1288,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.89107,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.42702,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.05921,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.92445,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.0831,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.53221,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2142,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9476,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4299,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5677,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4817,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3833,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4485,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5817,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5779,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4768,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3381,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.2365,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.1416,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0046,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7007,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.3035,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.0083,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.84548,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.68644,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.52828,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.53111,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.65924,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.84569,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.97038,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.97785,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.78297,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.55231,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.33652,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.25533,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.4853,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.82397,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.129,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2227,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.92157,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.88161,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.43188,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.54993,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.58998,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.03957,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.48314,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.7758,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.94951,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.49813,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.92659,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.98118,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.16383,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.47631,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.87621,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.2837,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6532,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.8239,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.6221,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.4812,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5482,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.7188,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.7675,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6338,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5096,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.3956,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.3164,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0697,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9783,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0395,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0682,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.019,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9573,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0754,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2846,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5331,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.898,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2367,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.324,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0837,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7689,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5323,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.1376,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6323,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6749,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9294,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.3631,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6903,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.8436,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.5794,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0619,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4908,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.84767,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.73571,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1461,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7042,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2172,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4103,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.7814,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0373,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3212,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.6555,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.8921,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.0147,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.9694,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9113,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.022,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.102,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.0108,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8169,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.555,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0647,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0011,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.4357,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.886,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.0538,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1453,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2678,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.439,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.4976,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.4015,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.1357,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.9421,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.0495,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.2639,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.4641,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.4885,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.3694,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.3765,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.2983,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.4059,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.5269,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.2726,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.1562,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.3401,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.5843,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.5653,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.1007,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.8672,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.166,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.15187,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.27861,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.22315,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.47527,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.59917,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.21603,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.34905,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.10826,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.13982,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.24056,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.25945,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.5999,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.3633,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.44412,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1685,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.7266,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.3138,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.0369,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.6105,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.154,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.51788,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.9079,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.24751,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.153,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.34769,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.9208,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.53287,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.70081,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.23164,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.64021,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.36723,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.46593,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.65735,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.5935,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.78223,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.37226,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1055,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7023,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8427,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7013,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6839,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7569,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5621,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0403,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.73333,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0759,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5897,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.1382,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.4438,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.6862,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.8321,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.9596,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.9379,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.9346,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.9683,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.9297,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.972,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.0243,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.9522,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7875,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7297,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.8905,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.0144,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.2131,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.2626,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3453,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.3601,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.2472,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1943,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1788,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.242,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.1883,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.9886,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8396,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.91,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.0508,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.1019,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.9787,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8355,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.9247,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.9122,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.8862,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6915,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7626,
